Time,Open,High,Low,Last,Change,%Chg,Volume
2015-09-18,680.66,680.66,670.55,671.73,-9.,-1.32%,0
2015-09-17,685.36,691.78,679.45,680.73,-4.63,-0.68%,0
2015-09-16,681.67,686.06,680.54,685.36,3.62,+0.53%,0
2015-09-15,673.49,683.79,673.39,681.74,8.53,+1.27%,0
2015-09-14,675.1,678.26,671.49,673.21,-1.88,-0.28%,0
2015-09-11,671,675.09,666.53,675.09,4.09,+0.61%,0
2015-09-10,664.04,675.61,662.75,671,6.89,+1.04%,0
2015-09-09,673.11,680.84,662.44,664.11,-9.,-1.34%,0
2015-09-08,654.58,673.53,654.58,673.11,18.53,+2.83%,0
2015-09-04,664.36,664.36,651.1,654.58,-9.85,-1.48%,0
2015-09-03,665.14,673.24,662.34,664.43,-0.71,-0.11%,0
2015-09-02,648.18,665.14,648.18,665.14,17,+2.62%,0
2015-09-01,670.62,670.62,644.83,648.14,-22.48,-3.35%,0
2015-08-31,676.62,678.11,668.62,670.62,-6.,-0.89%,0
2015-08-28,675.01,677.73,670.74,676.62,1.61,+0.24%,0
2015-08-27,659.17,675.04,659.17,675.01,15.84,+2.40%,0
2015-08-26,626.27,660.41,626.27,659.17,33.05,+5.28%,0
2015-08-25,633.63,657.37,625.8,626.12,-7.51,-1.19%,0
2015-08-24,656.35,658.71,610.88,633.63,-22.72,-3.46%,0
2015-08-21,685.23,685.23,656.35,656.35,-28.88,-4.21%,0
2015-08-20,702.5,702.5,685.23,685.23,-17.27,-2.46%,0
2015-08-19,708.55,709.27,699.33,702.5,-6.05,-0.85%,0
2015-08-18,712.7,712.7,707.53,708.55,-4.17,-0.59%,0
2015-08-17,708.57,713.05,703.75,712.72,4.15,+0.59%,0
2015-08-14,704.96,709.61,702.87,708.57,3.61,+0.51%,0
2015-08-13,706.66,710.12,703.75,704.96,-1.7,-0.24%,0
2015-08-12,702.86,708.35,691.45,706.66,3.74,+0.53%,0
2015-08-11,714.81,714.81,700.61,702.92,-11.89,-1.66%,0
2015-08-10,703.83,715.88,703.83,714.81,10.98,+1.56%,0
2015-08-07,701.44,705.13,698.99,703.83,0.31,+0.04%,0
2015-08-06,712.58,714.16,701.33,703.52,-7.31,-1.03%,0
2015-08-05,703.74,716.45,703.74,710.83,7.15,+1.02%,0
2015-08-04,708.09,708.69,701.19,703.68,-5.01,-0.71%,0
2015-08-03,712.63,713.63,703.99,708.69,-3.34,-0.47%,0
2015-07-31,716.97,717.11,711.43,712.03,-3.54,-0.49%,0
2015-07-30,711.52,716.99,707.57,715.57,0.98,+0.14%,0
2015-07-29,709.53,715.68,706.92,714.59,4.82,+0.68%,0
2015-07-28,703.2,711.45,701.22,709.77,6.57,+0.93%,0
2015-07-27,710.03,710.03,702.17,703.2,-6.83,-0.96%,0
2015-07-24,714.3,718.2,708.88,710.03,-4.27,-0.60%,0
2015-07-23,716.13,721.08,712.63,714.3,-1.83,-0.26%,0
2015-07-22,728.08,728.08,712.53,716.13,-11.95,-1.64%,0
2015-07-21,731.61,732.11,727.19,728.08,-3.53,-0.48%,0
2015-07-20,727.83,734.29,727.83,731.61,3.78,+0.52%,0
2015-07-17,724.35,727.84,715.28,727.83,12.55,+1.75%,0
2015-07-16,711.01,715.37,706.24,715.28,9.04,+1.28%,0
2015-07-15,705.43,708.48,704.29,706.24,0.81,+0.11%,0
